post_id,post_slug,post_title,old_eeiblog_url,new_wp_url,status,notes
210,eeinteractive-songselection-draft,Song Selection Feature,https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/607ac8c7-1de5-45d9-9ced-56ceea605472/Enable%2BDisable.jpg,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/eeinteractive-songselection-enable-disable.webp,replaced,
210,eeinteractive-songselection-draft,Song Selection Feature,https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/975eb6b0-bfa6-442f-bb2d-81f050758d7f/Music%2BStudio.jpg,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/eeinteractive-songselection-music-studio.webp,replaced,
211,ee-noteflight-soundcheck-draft,EE Noteflight SoundCheck,https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/1595531955866-Q1MYP9IIFFVJYZVRS178/SoundCheck-Horizontal.png,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/ee-noteflight-soundcheck-soundcheck-horizontal.webp,replaced,
211,ee-noteflight-soundcheck-draft,EE Noteflight SoundCheck,https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/1595532243154-ND6BDD1KUPAYE1YZTO6A/Essential%2BElements.png,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/ee-noteflight-soundcheck-essential-elements.webp,replaced,
211,ee-noteflight-soundcheck-draft,EE Noteflight SoundCheck,https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/1595597196116-GBC6JJAVNM5H2NA6404M/EE%2BSC%2BGrade.png,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/ee-noteflight-soundcheck-ee-sc-grade.webp,replaced,
211,ee-noteflight-soundcheck-draft,EE Noteflight SoundCheck,https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/1595597196288-ZPPDP9MV5C0HO5UMX71X/SC%2BEE%2BCello.png,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/ee-noteflight-soundcheck-sc-ee-cello.webp,replaced,
211,ee-noteflight-soundcheck-draft,EE Noteflight SoundCheck,https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/1595597196814-5QFAQL5EQULPU0MDQUPG/SC%2BEE%2BClar.png,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/ee-noteflight-soundcheck-sc-ee-clar.webp,replaced,
211,ee-noteflight-soundcheck-draft,EE Noteflight SoundCheck,https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/1595597591178-EJT8K2FFC7B70IHGSIRN/Noteflight_HL.png,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/ee-noteflight-soundcheck-noteflight-hl.webp,replaced,
212,ee-band-talk-draft,EE Band Talk,https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/1595611941014-Z5ZIDZ2T894N7UPDOZ24/EE%2BStudent%2BBooks.jpg,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/ee-band-talk-ee-student-books.webp,replaced,
212,ee-band-talk-draft,EE Band Talk,https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/1595612194859-ODPGQXKDFQCQD3MWXOQ6/HL%2B1%2BGreen%2Bnew.png,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/ee-band-talk-hl-1-green-new.webp,replaced,
212,ee-band-talk-draft,EE Band Talk,https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/1595614747386-A78UWQOQNFQ71T85UJS6/eebandtalklogo.jpg,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/ee-band-talk-eebandtalklogo.webp,replaced,
212,ee-band-talk-draft,EE Band Talk,https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/2005d6f1-8e63-492e-83d6-3c271529fd24/EEiBlogHeadLogo_Squarespace_Dark.png,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/04/EE_i_WHITE-e1777461642407.webp,replaced,tier-C: shared logo
214,first-performance-draft,First Performance,https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/1605287438156-8W708QYAB5VGXU4MWPUE/FirstPerf%2Blogo.jpg,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/first-performance-firstperf-logo.webp,replaced,
214,first-performance-draft,First Performance,https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/1605290451973-ICSE08DI963ID27CMN0Q/EEi%2BCF%2BCard%2BPic_0064.jpg,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/first-performance-eei-cf-card-pic-0064.webp,replaced,
214,first-performance-draft,First Performance,https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/1605290560611-5NPG4XP9UDKXNL0PMSST/EEi%2BSD%2BCard%2BPic_0130.jpg,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/first-performance-eei-sd-card-pic-0130.webp,replaced,
215,using-eei-draft,Take Advantage of EEi,https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/1564499678811-47X6SJL2OL1HYDEFW2JC/EEi%2BFingering%2B2%2BCello.png,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/using-eei-eei-fingering-2-cello.webp,replaced,
215,using-eei-draft,Take Advantage of EEi,https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/1564499679338-7W3H58R9NYOS76MGMM9N/EEi%2BMusic%2BTheory%2BBC.png,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/using-eei-eei-music-theory-bc.webp,replaced,
215,using-eei-draft,Take Advantage of EEi,https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/1564499680562-IWSEKCVH7UMISRTX669H/EEi%2BNote-Naming%2B1%2BTC.png,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/using-eei-eei-note-naming-1-tc.webp,replaced,
215,using-eei-draft,Take Advantage of EEi,https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/1564499682093-NO7O1VZ33KXZUMI111E3/EEi%2BRhythm%2BStudies%2B10.png,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/using-eei-eei-rhythm-studies-10.webp,replaced,
215,using-eei-draft,Take Advantage of EEi,https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/1564499682094-X0C6NBQ93GPADYKYWQVP/EEi%2BParts%2Bof%2BInst%2BCello.png,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/using-eei-eei-parts-of-inst-cello.webp,replaced,
215,using-eei-draft,Take Advantage of EEi,https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/1564500231486-X2209FFI9UB9C5GOK70C/EEi%2BMusic%2BStudio.png,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/using-eei-eei-music-studio.webp,replaced,
215,using-eei-draft,Take Advantage of EEi,https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/1564500264511-FPLXVDR6T7NOFZWBLTSQ/EEi%2BTrumpet%2BVideo.png,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/using-eei-eei-trumpet-video.webp,replaced,
215,using-eei-draft,Take Advantage of EEi,https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/1564500265008-53405PV7RDJJ5HNFDC18/EEi%2BVioling%2BVideo.png,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/using-eei-eei-violing-video.webp,replaced,
215,using-eei-draft,Take Advantage of EEi,https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/1564500333245-7CDF6ICAGWUZMN2SAGFF/Teacher%2BAssignments%2B1.png,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/using-eei-teacher-assignments-1.webp,replaced,
215,using-eei-draft,Take Advantage of EEi,https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/1564500335969-W0HZ6WNAC7LIN8YHX247/Teacher%2BAssignments%2B3.png,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/using-eei-teacher-assignments-3.webp,replaced,
215,using-eei-draft,Take Advantage of EEi,https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/1564500456784-JMT65B3L35X4GGC9K443/Screen%2BShot%2B2017-01-20%2Bat%2B4.45.22%2BPM.png,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/using-eei-screen-shot-2017-01-20-at-4-45-22-pm.webp,replaced,
215,using-eei-draft,Take Advantage of EEi,https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/1564500485111-YF3FFZ3VEKHVNBCL9SS2/Teacher%2BRecording%2BGrid%2BFlexible.jpg,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/using-eei-teacher-recording-grid-flexible.webp,replaced,
217,eebandbook1download-draft,EE Band Book 1 Download,https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/1554220539148-BTE7ZUY02CW3D408X88P/EE%2BBand%2BBook%2B2%2BFB%2BBooks%2BOnly.jpg,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/eebandbook1download-ee-band-book-2-fb-books-only.webp,replaced,
217,eebandbook1download-draft,EE Band Book 1 Download,https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/1554413309219-AK3I1V2AUK5GP540FPPA/Book%2B3%2BCoovers.png,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/eebandbook1download-book-3-coovers.webp,replaced,
217,eebandbook1download-draft,EE Band Book 1 Download,https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/65a039e8-0327-40a4-8b56-07944cc9792e/EEi%2BBanner%2B-%2BUpd%2BJan%2B23.png,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/eebandbook1download-eei-banner-upd-jan-23.webp,replaced,
217,eebandbook1download-draft,EE Band Book 1 Download,https://www.halleonard.com/menu/4603/method-book-1?dt=item&amp;subsiteid=6#products,,kept,external Hal Leonard / S3 URL kept as-is
219,eebandbook2download-draft,EE Band Book 2 Download,https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/1554407397823-KWT51BG60Y4BLULVX0BN/Book%2B1%2BCovers.png,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/eebandbook2download-book-1-covers.webp,replaced,
219,eebandbook2download-draft,EE Band Book 2 Download,https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/1554413309219-AK3I1V2AUK5GP540FPPA/Book%2B3%2BCoovers.png,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/eebandbook2download-book-3-coovers.webp,replaced,
219,eebandbook2download-draft,EE Band Book 2 Download,https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/65a039e8-0327-40a4-8b56-07944cc9792e/EEi%2BBanner%2B-%2BUpd%2BJan%2B23.png,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/eebandbook2download-eei-banner-upd-jan-23.webp,replaced,
219,eebandbook2download-draft,EE Band Book 2 Download,https://www.halleonard.com/menu/4643/method-book-3-technique?dt=item&amp;subsiteid=6#products,,kept,external Hal Leonard / S3 URL kept as-is
221,eebandbook3download-draft,EE Band Book 3 Download,https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/1554220539148-BTE7ZUY02CW3D408X88P/EE%2BBand%2BBook%2B2%2BFB%2BBooks%2BOnly.jpg,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/eebandbook3download-ee-band-book-2-fb-books-only.webp,replaced,
221,eebandbook3download-draft,EE Band Book 3 Download,https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/1554407397823-KWT51BG60Y4BLULVX0BN/Book%2B1%2BCovers.png,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/eebandbook3download-book-1-covers.webp,replaced,
221,eebandbook3download-draft,EE Band Book 3 Download,https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/65a039e8-0327-40a4-8b56-07944cc9792e/EEi%2BBanner%2B-%2BUpd%2BJan%2B23.png,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/eebandbook3download-eei-banner-upd-jan-23.webp,replaced,
221,eebandbook3download-draft,EE Band Book 3 Download,https://www.halleonard.com/menu/4643/method-book-3-technique?dt=item&amp;subsiteid=6#products,,kept,external Hal Leonard / S3 URL kept as-is
223,eestringsbook1download-draft,EE Strings Book 1 Download,https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/1557244809366-MH47QGDMSLTDNXCZJQSS/Strings%2BBook%2B2%2BBackground%2BImage.png,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/eestringsbook1download-strings-book-2-background-image.webp,replaced,
223,eestringsbook1download-draft,EE Strings Book 1 Download,https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/1559249162281-Q3L0VRAGFYLI6S2NGB47/Strisng%2BBook%2B3%2BBackground%2BImage.png,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/eestringsbook1download-strisng-book-3-background-image.webp,replaced,
223,eestringsbook1download-draft,EE Strings Book 1 Download,https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/65a039e8-0327-40a4-8b56-07944cc9792e/EEi%2BBanner%2B-%2BUpd%2BJan%2B23.png,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/eestringsbook1download-eei-banner-upd-jan-23.webp,replaced,
223,eestringsbook1download-draft,EE Strings Book 1 Download,https://www.halleonard.com/menu/6831/method-book-1?dt=item&amp;subsiteid=6#products,,kept,external Hal Leonard / S3 URL kept as-is
225,eestringsbook2download-draft,EE Strings Book 2 Download,https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/1557239563565-6W0HUVVUM2NFU00Y52JA/Strings%2BBook%2B1%2BBackground%2BImage.png,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/eestringsbook2download-strings-book-1-background-image.webp,replaced,
225,eestringsbook2download-draft,EE Strings Book 2 Download,https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/1559249162281-Q3L0VRAGFYLI6S2NGB47/Strisng%2BBook%2B3%2BBackground%2BImage.png,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/eestringsbook2download-strisng-book-3-background-image.webp,replaced,
225,eestringsbook2download-draft,EE Strings Book 2 Download,https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/65a039e8-0327-40a4-8b56-07944cc9792e/EEi%2BBanner%2B-%2BUpd%2BJan%2B23.png,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/eestringsbook2download-eei-banner-upd-jan-23.webp,replaced,
225,eestringsbook2download-draft,EE Strings Book 2 Download,https://www.halleonard.com/menu/6883/method-book-2?dt=item&amp;subsiteid=6#products,,kept,external Hal Leonard / S3 URL kept as-is
227,eestringsbook3download-draft,EE Strings Book 3 Download,https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/1557239563565-6W0HUVVUM2NFU00Y52JA/Strings%2BBook%2B1%2BBackground%2BImage.png,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/eestringsbook3download-strings-book-1-background-image.webp,replaced,
227,eestringsbook3download-draft,EE Strings Book 3 Download,https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/1557244809366-MH47QGDMSLTDNXCZJQSS/Strings%2BBook%2B2%2BBackground%2BImage.png,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/eestringsbook3download-strings-book-2-background-image.webp,replaced,
227,eestringsbook3download-draft,EE Strings Book 3 Download,https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/65a039e8-0327-40a4-8b56-07944cc9792e/EEi%2BBanner%2B-%2BUpd%2BJan%2B23.png,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/eestringsbook3download-eei-banner-upd-jan-23.webp,replaced,
227,eestringsbook3download-draft,EE Strings Book 3 Download,https://www.halleonard.com/menu/6903/book-3essential-technique?dt=item&amp;subsiteid=6#products,,kept,external Hal Leonard / S3 URL kept as-is
241,eei-tutorials-draft,EEi Tutorials (Archive),https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/1566247913328-CCK19OIA2ITZ06BK42P4/EEi%2BTutorials%2BEnd%2Bof%2BYear.jpg,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/eei-tutorials-eei-tutorials-end-of-year.webp,replaced,
241,eei-tutorials-draft,EEi Tutorials (Archive),https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/1568650292841-5YL9U9JYVA3GZIL46UDG/EEi%2BTutorials%2BStudetn%2BAccount%2BCreation.jpg,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/eei-tutorials-eei-tutorials-studetn-account-creation.webp,replaced,
242,hybrid-draft,EE Hybrid (Archive),https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/1539193940780-NWTJVT5MCECML3ALYZ1X/EE%2BStudent%2BBooks.png,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/hybrid-ee-student-books.webp,replaced,
242,hybrid-draft,EE Hybrid (Archive),https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/1603820146348-C4G0SHOC61R02N3ZTE88/EE%2BDigital%2BBook%2BImage.jpg,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/hybrid-ee-digital-book-image.webp,replaced,
242,hybrid-draft,EE Hybrid (Archive),https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/1675883654353-9I18WY0ODHK1QLKUIXX7/Squarespace%2BBackground%2BHeader%2B2023.png,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/hybrid-squarespace-background-header-2023.webp,replaced,
242,hybrid-draft,EE Hybrid (Archive),https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/38c2a721-894b-490f-8446-3aa6a6808d69/EEiDevices2023.png,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/hybrid-eeidevices2023.webp,replaced,
242,hybrid-draft,EE Hybrid (Archive),https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/3948197e-0c8d-4c40-bf5c-1cc9d5734d63/SC%2BwBorder.png,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/hybrid-sc-wborder.webp,replaced,
242,hybrid-draft,EE Hybrid (Archive),https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/88badf84-203d-44ff-bb2a-185a19f18d46/EEi%2BHeader%2B2023.png,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/hybrid-eei-header-2023.webp,replaced,
242,hybrid-draft,EE Hybrid (Archive),https://www.halleonard.com/EEDigitalBooks,,kept,external Hal Leonard / S3 URL kept as-is
328,musiciseessential-draft,#MusicIsEEssential 2025,https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/1756916666103-NB745YCQYPDU97OMD920/StringsBook3_Perusal.jpg,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/musiciseessential-stringsbook3-perusal.webp,replaced,
328,musiciseessential-draft,#MusicIsEEssential 2025,https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/1756916666114-XQ45EEA19U4M3RKY2NFL/StringsBook2_Perusal.jpg,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/musiciseessential-stringsbook2-perusal.webp,replaced,
328,musiciseessential-draft,#MusicIsEEssential 2025,https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/1756916667086-KWIQBP5C316MF7NL5TSY/StringsBook1_Perusal.jpg,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/musiciseessential-stringsbook1-perusal.webp,replaced,
328,musiciseessential-draft,#MusicIsEEssential 2025,https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/1756916667354-2QUD48NK8HLDTT5TM311/BandBook3_Perusal.jpg,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/musiciseessential-bandbook3-perusal.webp,replaced,
328,musiciseessential-draft,#MusicIsEEssential 2025,https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/1756916668075-XFVK9Y2T79SUXFNQV58I/BandBook2_Perusal.jpg,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/musiciseessential-bandbook2-perusal.webp,replaced,
328,musiciseessential-draft,#MusicIsEEssential 2025,https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/1756916668371-LILD78ILK6N0X07US2QT/BandBook1_Perusal.jpg,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/musiciseessential-bandbook1-perusal.webp,replaced,
328,musiciseessential-draft,#MusicIsEEssential 2025,https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/3a7c6d9f-0091-475f-bd86-5c81547afe96/Screenshot%2B2025-09-03%2Bat%2B12.35.48%E2%80%AFPM.png,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/musiciseessential-screenshot-2025-09-03-at-12-35-48pm.webp,replaced,tier-A-alt
328,musiciseessential-draft,#MusicIsEEssential 2025,https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/4a21c2f7-45e5-49fa-9bf9-6288e8b990c0/Screenshot%2B2025-07-14%2Bat%2B10.18.40%E2%80%AFAM.png,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/musiciseessential-screenshot-2025-07-14-at-10-18-40am.webp,replaced,tier-A-alt
328,musiciseessential-draft,#MusicIsEEssential 2025,https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/74b11aa9-f279-4b32-92c3-a246da43cc52/EEssential_Giveaway_1.png,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/musiciseessential-eessential-giveaway-1.webp,replaced,
328,musiciseessential-draft,#MusicIsEEssential 2025,https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/dd23d021-d072-4b3f-bc11-c21dd1a65185/Screenshot%2B2025-09-03%2Bat%2B12.29.18%E2%80%AFPM.png,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/musiciseessential-screenshot-2025-09-03-at-12-29-18pm.webp,replaced,tier-A-alt
328,musiciseessential-draft,#MusicIsEEssential 2025,https://www.halleonard.com/ee/band/new2025/,,kept,external Hal Leonard / S3 URL kept as-is
328,musiciseessential-draft,#MusicIsEEssential 2025,https://www.halleonard.com/ee/strings/new2025/,,kept,external Hal Leonard / S3 URL kept as-is
330,end-of-year-draft,End of Year: Get Your EEi Account Ready for Next Year,https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/1566246412080-59VYJWWCBP4UA72N465E/image-asset.png,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/end-of-year-image-asset.webp,replaced,
330,end-of-year-draft,End of Year: Get Your EEi Account Ready for Next Year,https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/1566246426976-91AD1JVNO83RSRVIGEEG/image-asset.png,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/end-of-year-image-asset.webp,replaced,
330,end-of-year-draft,End of Year: Get Your EEi Account Ready for Next Year,https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/1566246442786-4RMA6AEP5OPVGZ9GCUZQ/image-asset.png,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/end-of-year-image-asset.webp,replaced,
330,end-of-year-draft,End of Year: Get Your EEi Account Ready for Next Year,https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/1566246456876-P80UU3SHI1VBQFYB47OW/image-asset.png,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/end-of-year-image-asset.webp,replaced,
330,end-of-year-draft,End of Year: Get Your EEi Account Ready for Next Year,https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/1566246472430-LHPGGMOFSWR8ROF4SVDM/EOY%2B6.png,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/end-of-year-eoy-6.webp,replaced,
330,end-of-year-draft,End of Year: Get Your EEi Account Ready for Next Year,https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/1566246787388-E3A6R6BSLDFE6ROWSTFD/EOY%2B7.png,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/end-of-year-eoy-7.webp,replaced,
330,end-of-year-draft,End of Year: Get Your EEi Account Ready for Next Year,https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/1566247049228-EYMGYMVKZ9N20VJVPVM5/EOY%2B8.png,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/end-of-year-eoy-8.webp,replaced,
330,end-of-year-draft,End of Year: Get Your EEi Account Ready for Next Year,https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/1566247343797-Z7W4BW8AHHN1PKLAF0GC/EOY%2B1.png,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/end-of-year-eoy-1.webp,replaced,
332,ee-dealer-resource-page-draft,EE Dealer Resource Page,https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/1537461916859-0QKDZEEKLDWPIEOCZQLJ/EEi%2BOverview.jpg,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/ee-dealer-resource-page-eei-overview.webp,replaced,
332,ee-dealer-resource-page-draft,EE Dealer Resource Page,https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/1539193940780-NWTJVT5MCECML3ALYZ1X/EE%2BStudent%2BBooks.png,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/ee-dealer-resource-page-ee-student-books.webp,replaced,
332,ee-dealer-resource-page-draft,EE Dealer Resource Page,https://images.squarespace-cdn.com/content/v1/5b928a1e75f9ee72cbaf8c6f/1565986288589-LWJIVXZB7N2GAR0VWDWE/EEi%2BSD%2BCard%2BPic_0288.jpg,https://rkislenok-xwlsc.wpcomstaging.com/wp-content/uploads/2026/05/ee-dealer-resource-page-eei-sd-card-pic-0288.webp,replaced,
